pizza_id,order_id,size_id,unit_price,quantity
2,14883,3,12.0,1
2,14915,3,12.0,1
2,14931,3,12.0,1
2,14935,3,12.0,1
2,14940,3,12.0,1
2,14942,3,12.0,1
2,14952,3,12.0,1
2,14959,3,12.0,1
2,14971,3,12.0,1
2,15004,3,12.0,1
2,15005,3,12.0,1
2,15028,3,12.0,1
2,15035,3,12.0,1
2,15043,3,12.0,1
2,15048,3,12.0,1
2,15049,3,12.0,1
2,15051,3,12.0,1
2,15059,3,12.0,1
2,15081,3,12.0,1
2,15087,3,12.0,1
2,15097,3,12.0,1
2,15102,3,12.0,1
2,15108,3,12.0,1
2,15114,3,12.0,1
2,15121,3,12.0,1
2,15123,3,12.0,1
2,15131,3,12.0,1
2,15150,3,12.0,1
2,15173,3,12.0,1
2,15186,3,12.0,1
2,15190,3,12.0,1
2,15223,3,12.0,1
2,15243,3,12.0,1
2,15269,3,12.0,1
2,15280,3,12.0,1
2,15303,3,12.0,1
2,15312,3,12.0,1
2,15332,3,12.0,2
2,15352,3,12.0,1
2,15355,3,12.0,1
2,15358,3,12.0,1
2,15360,3,12.0,1
2,15382,3,12.0,1
2,15392,3,12.0,1
2,15422,3,12.0,1
2,15428,3,12.0,1
2,15435,3,12.0,1
2,15438,3,12.0,1
2,15453,3,12.0,1
2,15455,3,12.0,1
2,15470,3,12.0,1
2,15489,3,12.0,1
2,15505,3,12.0,1
2,15521,3,12.0,1
2,15522,3,12.0,1
2,15541,3,12.0,1
2,15544,3,12.0,2
2,15549,3,12.0,1
2,15556,3,12.0,1
2,15564,3,12.0,1
2,15576,3,12.0,1
2,15593,3,12.0,1
2,15598,3,12.0,1
2,15600,3,12.0,1
2,15656,3,12.0,1
2,15671,3,12.0,1
2,15696,3,12.0,1
2,15716,3,12.0,1
2,15720,3,12.0,1
2,15741,3,12.0,1
2,15779,3,12.0,1
2,15797,3,12.0,2
2,15803,3,12.0,1
2,15805,3,12.0,1
2,15822,3,12.0,1
2,15835,3,12.0,1
2,15842,3,12.0,1
2,15884,3,12.0,1
2,15889,3,12.0,1
2,15896,3,12.0,1
2,15898,3,12.0,2
2,15900,3,12.0,1
2,15901,3,12.0,1
2,15902,3,12.0,1
2,15927,3,12.0,1
2,15945,3,12.0,1
2,15946,3,12.0,1
2,15970,3,12.0,1
2,15973,3,12.0,1
2,15974,3,12.0,1
2,15976,3,12.0,1
2,15984,3,12.0,1
2,15988,3,12.0,1
2,15992,3,12.0,1
2,15996,3,12.0,1
2,16016,3,12.0,1
2,16042,3,12.0,1
2,16043,3,12.0,1
2,16075,3,12.0,1
2,16078,3,12.0,1
2,16112,3,12.0,1
2,16113,3,12.0,1
2,16121,3,12.0,1
2,16127,3,12.0,1
2,16131,3,12.0,1
2,16146,3,12.0,1
2,16164,3,12.0,1
2,16166,3,12.0,1
2,16167,3,12.0,2
2,16172,3,12.0,1
2,16202,3,12.0,1
2,16211,3,12.0,1
2,16219,3,12.0,1
2,16230,3,12.0,1
2,16260,3,12.0,1
2,16333,3,12.0,1
2,16337,3,12.0,1
2,16348,3,12.0,1
2,16377,3,12.0,1
2,16382,3,12.0,2
2,16386,3,12.0,2
2,16408,3,12.0,1
2,16417,3,12.0,2
2,16426,3,12.0,1
2,16435,3,12.0,1
2,16436,3,12.0,1
2,16444,3,12.0,1
2,16455,3,12.0,1
2,16468,3,12.0,1
2,16476,3,12.0,1
2,16487,3,12.0,1
2,16503,3,12.0,1
2,16505,3,12.0,1
2,16544,3,12.0,1
2,16546,3,12.0,1
2,16568,3,12.0,1
2,16576,3,12.0,1
2,16588,3,12.0,1
2,16589,3,12.0,1
2,16592,3,12.0,1
2,16619,3,12.0,1
2,16620,3,12.0,2
2,16631,3,12.0,1
2,16635,3,12.0,1
2,16643,3,12.0,1
2,16654,3,12.0,1
2,16671,3,12.0,1
2,16677,3,12.0,1
2,16686,3,12.0,1
2,16695,3,12.0,1
2,16699,3,12.0,1
2,16716,3,12.0,1
2,16726,3,12.0,1
2,16731,3,12.0,1
2,16739,3,12.0,1
2,16749,3,12.0,1
2,16758,3,12.0,1
2,16759,3,12.0,1
2,16785,3,12.0,1
2,16800,3,12.0,1
2,16807,3,12.0,1
2,16809,3,12.0,1
2,16815,3,12.0,1
2,16835,3,12.0,1
2,16852,3,12.0,1
2,16856,3,12.0,1
2,16857,3,12.0,1
2,16860,3,12.0,1
2,16888,3,12.0,1
2,16894,3,12.0,1
2,16896,3,12.0,1
2,16907,3,12.0,1
2,16909,3,12.0,1
2,16913,3,12.0,1
2,16914,3,12.0,1
2,16979,3,12.0,1
2,17010,3,12.0,1
2,17020,3,12.0,1
2,17024,3,12.0,1
2,17029,3,12.0,1
2,17049,3,12.0,1
2,17053,3,12.0,1
2,17072,3,12.0,1
2,17073,3,12.0,1
2,17082,3,12.0,1
2,17084,3,12.0,1
2,17092,3,12.0,2
2,17099,3,12.0,1
2,17107,3,12.0,1
2,17114,3,12.0,1
2,17128,3,12.0,1
2,17152,3,12.0,1
2,17153,3,12.0,1
2,17171,3,12.0,2
2,17209,3,12.0,1
2,17216,3,12.0,1
2,17249,3,12.0,1
2,17261,3,12.0,1
2,17262,3,12.0,1
2,17273,3,12.0,2
2,17295,3,12.0,1
2,17318,3,12.0,1
2,17324,3,12.0,1
2,17333,3,12.0,1
2,17342,3,12.0,1
2,17350,3,12.0,1
2,17357,3,12.0,1
2,17408,3,12.0,1
2,17426,3,12.0,1
2,17440,3,12.0,1
2,17463,3,12.0,1
2,17469,3,12.0,1
2,17476,3,12.0,1
2,17484,3,12.0,1
2,17487,3,12.0,1
2,17490,3,12.0,1
2,17493,3,12.0,1
2,17496,3,12.0,1
2,17503,3,12.0,1
2,17506,3,12.0,1
2,17512,3,12.0,1
2,17513,3,12.0,1
2,17518,3,12.0,1
2,17530,3,12.0,1
2,17541,3,12.0,1
2,17549,3,12.0,1
2,17552,3,12.0,1
2,17554,3,12.0,1
2,17556,3,12.0,1
2,17579,3,12.0,1
2,17582,3,12.0,1
2,17615,3,12.0,1
2,17643,3,12.0,1
2,17648,3,12.0,1
2,17654,3,12.0,1
2,17664,3,12.0,1
2,17665,3,12.0,1
2,17694,3,12.0,1
2,17699,3,12.0,2
2,17722,3,12.0,1
2,17732,3,12.0,1
2,17741,3,12.0,1
2,17753,3,12.0,1
2,17756,3,12.0,1
2,17762,3,12.0,1
2,17765,3,12.0,1
2,17767,3,12.0,1
2,17779,3,12.0,1
2,17780,3,12.0,1
2,17785,3,12.0,1
2,17797,3,12.0,1
2,17802,3,12.0,1
2,17814,3,12.0,2
2,17846,3,12.0,1
2,17849,3,12.0,1
2,17856,3,12.0,1
2,17880,3,12.0,1
2,17883,3,12.0,1
2,17890,3,12.0,1
2,17906,3,12.0,1
2,17931,3,12.0,1
2,17936,3,12.0,1
2,17947,3,12.0,1
2,17976,3,12.0,1
2,17986,3,12.0,1
2,18001,3,12.0,1
2,18010,3,12.0,1
2,18030,3,12.0,1
2,18037,3,12.0,1
2,18049,3,12.0,1
2,18066,3,12.0,1
2,18071,3,12.0,1
2,18091,3,12.0,1
2,18098,3,12.0,1
2,18101,3,12.0,1
2,18110,3,12.0,1
2,18111,3,12.0,1
2,18122,3,12.0,1
2,18132,3,12.0,1
2,18153,3,12.0,1
2,18157,3,12.0,1
2,18158,3,12.0,1
2,18160,3,12.0,1
2,18165,3,12.0,1
2,18176,3,12.0,1
2,18177,3,12.0,1
2,18197,3,12.0,1
2,18199,3,12.0,1
2,18212,3,12.0,1
2,18217,3,12.0,1
2,18221,3,12.0,1
2,18223,3,12.0,1
2,18227,3,12.0,1
2,18261,3,12.0,1
2,18269,3,12.0,1
2,18271,3,12.0,1
2,18280,3,12.0,1
2,18286,3,12.0,1
2,18297,3,12.0,1
2,18298,3,12.0,1
2,18299,3,12.0,1
2,18318,3,12.0,1
2,18326,3,12.0,1
2,18338,3,12.0,1
2,18345,3,12.0,2
2,18349,3,12.0,1
2,18355,3,12.0,1
2,18359,3,12.0,2
2,18366,3,12.0,1
2,18371,3,12.0,1
2,18398,3,12.0,1
2,18411,3,12.0,1
2,18416,3,12.0,1
2,18420,3,12.0,1
2,18426,3,12.0,1
2,18430,3,12.0,1
2,18434,3,12.0,1
2,18458,3,12.0,1
2,18474,3,12.0,1
2,18475,3,12.0,1
2,18476,3,12.0,1
2,18482,3,12.0,1
2,18490,3,12.0,1
2,18505,3,12.0,1
2,18513,3,12.0,1
2,18537,3,12.0,1
2,18563,3,12.0,1
2,18570,3,12.0,1
2,18588,3,12.0,1
2,18601,3,12.0,1
2,18606,3,12.0,1
2,18629,3,12.0,1
2,18631,3,12.0,1
2,18647,3,12.0,1
2,18653,3,12.0,1
2,18661,3,12.0,1
2,18684,3,12.0,1
2,18704,3,12.0,1
2,18707,3,12.0,1
2,18718,3,12.0,1
2,18726,3,12.0,1
2,18756,3,12.0,1
2,18758,3,12.0,1
2,18781,3,12.0,1
2,18797,3,12.0,1
2,18802,3,12.0,1
2,18811,3,12.0,2
2,18822,3,12.0,1
2,18830,3,12.0,1
2,18834,3,12.0,1
2,18845,3,12.0,2
2,18848,3,12.0,1
2,18857,3,12.0,1
2,18865,3,12.0,1
2,18891,3,12.0,1
2,18897,3,12.0,1
2,18900,3,12.0,1
2,18901,3,12.0,1
2,18938,3,12.0,1
2,18942,3,12.0,1
2,18971,3,12.0,1
2,18977,3,12.0,1
2,18992,3,12.0,1
2,18998,3,12.0,1
2,19027,3,12.0,1
2,19036,3,12.0,1
2,19043,3,12.0,1
2,19056,3,12.0,1
2,19073,3,12.0,1
2,19075,3,12.0,1
2,19105,3,12.0,1
2,19116,3,12.0,2
2,19125,3,12.0,2
2,19134,3,12.0,1
2,19149,3,12.0,1
2,19159,3,12.0,1
2,19163,3,12.0,1
2,19186,3,12.0,1
2,19191,3,12.0,1
2,19194,3,12.0,1
2,19196,3,12.0,1
2,19198,3,12.0,1
2,19236,3,12.0,1
2,19241,3,12.0,1
2,19250,3,12.0,1
2,19254,3,12.0,1
2,19255,3,12.0,1
2,19256,3,12.0,1
2,19260,3,12.0,1
2,19262,3,12.0,1
2,19275,3,12.0,1
2,19307,3,12.0,1
2,19328,3,12.0,1
2,19330,3,12.0,1
2,19366,3,12.0,1
2,19377,3,12.0,1
2,19411,3,12.0,3
2,19424,3,12.0,1
2,19425,3,12.0,1
2,19453,3,12.0,1
2,19478,3,12.0,1
2,19482,3,12.0,1
2,19493,3,12.0,1
2,19519,3,12.0,2
2,19522,3,12.0,1
2,19528,3,12.0,1
2,19539,3,12.0,1
2,19548,3,12.0,1
2,19574,3,12.0,1
2,19580,3,12.0,1
2,19601,3,12.0,1
2,19603,3,12.0,1
2,19615,3,12.0,1
2,19617,3,12.0,1
2,19630,3,12.0,1
2,19636,3,12.0,1
2,19645,3,12.0,1
2,19646,3,12.0,2
2,19664,3,12.0,1
2,19670,3,12.0,1
2,19679,3,12.0,1
2,19687,3,12.0,1
2,19701,3,12.0,1
2,19709,3,12.0,1
2,19737,3,12.0,1
2,19754,3,12.0,1
2,19757,3,12.0,1
2,19801,3,12.0,1
2,19830,3,12.0,1
2,19840,3,12.0,1
2,19856,3,12.0,1
2,19895,3,12.0,1
2,19899,3,12.0,1
2,19907,3,12.0,1
2,19908,3,12.0,1
2,19914,3,12.0,1
2,19918,3,12.0,1
2,19925,3,12.0,1
2,19929,3,12.0,2
2,19986,3,12.0,1
2,19988,3,12.0,1
2,19989,3,12.0,1
2,19990,3,12.0,1
2,19996,3,12.0,1
2,20005,3,12.0,1
2,20007,3,12.0,2
2,20023,3,12.0,1
2,20054,3,12.0,1
2,20057,3,12.0,1
2,20060,3,12.0,1
2,20080,3,12.0,2
2,20084,3,12.0,1
2,20086,3,12.0,1
2,20090,3,12.0,1
2,20138,3,12.0,1
2,20142,3,12.0,1
2,20145,3,12.0,1
2,20169,3,12.0,1
2,20171,3,12.0,1
2,20179,3,12.0,1
2,20185,3,12.0,1
2,20190,3,12.0,1
2,20242,3,12.0,1
2,20250,3,12.0,1
2,20257,3,12.0,1
2,20286,3,12.0,1
2,20298,3,12.0,1
2,20304,3,12.0,1
2,20308,3,12.0,1
2,20311,3,12.0,1
2,20316,3,12.0,1
2,20330,3,12.0,1
2,20379,3,12.0,1
2,20390,3,12.0,2
2,20393,3,12.0,1
2,20411,3,12.0,1
2,20432,3,12.0,1
2,20438,3,12.0,1
2,20458,3,12.0,1
2,20507,3,12.0,1
2,20512,3,12.0,1
2,20539,3,12.0,1
2,20560,3,12.0,1
2,20565,3,12.0,1
2,20568,3,12.0,1
2,20573,3,12.0,1
2,20603,3,12.0,1
2,20614,3,12.0,1
2,20621,3,12.0,1
2,20657,3,12.0,1
2,20674,3,12.0,1
2,20697,3,12.0,1
2,20704,3,12.0,2
2,20706,3,12.0,1
2,20710,3,12.0,1
2,20720,3,12.0,1
2,20732,3,12.0,1
2,20741,3,12.0,1
2,20747,3,12.0,1
2,20755,3,12.0,1
2,20768,3,12.0,1
2,20784,3,12.0,1
2,20793,3,12.0,1
2,20798,3,12.0,1
2,20806,3,12.0,1
2,20811,3,12.0,1
2,20813,3,12.0,1
2,20831,3,12.0,1
2,20838,3,12.0,1
2,20851,3,12.0,1
2,20858,3,12.0,1
2,20860,3,12.0,1
2,20878,3,12.0,1
2,20883,3,12.0,1
2,20885,3,12.0,1
2,20888,3,12.0,1
2,20898,3,12.0,1
2,20900,3,12.0,1
2,20913,3,12.0,1
2,20924,3,12.0,1
2,20939,3,12.0,1
2,20956,3,12.0,1
2,20960,3,12.0,1
2,20965,3,12.0,1
2,20976,3,12.0,1
2,20983,3,12.0,1
2,20984,3,12.0,1
2,20988,3,12.0,2
2,20997,3,12.0,1
2,20999,3,12.0,1
2,21003,3,12.0,2
2,21022,3,12.0,1
2,21046,3,12.0,1
2,21048,3,12.0,1
2,21058,3,12.0,1
2,21059,3,12.0,1
2,21069,3,12.0,1
2,21077,3,12.0,1
2,21080,3,12.0,1
2,21081,3,12.0,1
2,21087,3,12.0,1
2,21090,3,12.0,1
2,21110,3,12.0,1
2,21115,3,12.0,1
2,21118,3,12.0,1
2,21127,3,12.0,1
2,21132,3,12.0,1
2,21150,3,12.0,2
2,21158,3,12.0,1
2,21168,3,12.0,1
2,21173,3,12.0,1
2,21190,3,12.0,1
2,21203,3,12.0,1
2,21206,3,12.0,1
2,21228,3,12.0,2
2,21236,3,12.0,1
2,21239,3,12.0,1
2,21241,3,12.0,2
2,21247,3,12.0,1
2,21249,3,12.0,2
2,21287,3,12.0,1
2,21289,3,12.0,1
2,21298,3,12.0,2
2,21310,3,12.0,1
2,21346,3,12.0,1
3,182,3,23.65,1
3,253,3,23.65,1
3,254,3,23.65,1
3,261,3,23.65,1
3,288,3,23.65,1
3,312,3,23.65,1
3,408,3,23.65,1
3,412,3,23.65,1
3,536,3,23.65,1
3,585,3,23.65,1
3,679,3,23.65,1
3,700,3,23.65,1
3,768,3,23.65,1
3,978,3,23.65,2
3,1000,3,23.65,1
3,1094,3,23.65,1
3,1180,3,23.65,1
3,1182,3,23.65,1
3,1244,3,23.65,1
3,1254,3,23.65,1
3,1307,3,23.65,1
3,1420,3,23.65,1
3,1434,3,23.65,1
3,1457,3,23.65,1
3,1479,3,23.65,1
3,1485,3,23.65,1
3,1505,3,23.65,1
3,1569,3,23.65,1
3,1607,3,23.65,1
3,1622,3,23.65,1
3,1628,3,23.65,1
3,1723,3,23.65,1
3,1745,3,23.65,1
3,1802,3,23.65,1
3,1863,3,23.65,1
3,1866,3,23.65,1
3,1917,3,23.65,1
3,1968,3,23.65,1
3,2013,3,23.65,1
3,2052,3,23.65,1
3,2068,3,23.65,1
3,2075,3,23.65,1
3,2101,3,23.65,1
3,2132,3,23.65,1
3,2163,3,23.65,1
3,2172,3,23.65,1
3,2184,3,23.65,1
3,2240,3,23.65,1
3,2254,3,23.65,1
3,2260,3,23.65,1
3,2313,3,23.65,1
3,2348,3,23.65,1
3,2424,3,23.65,1
3,2442,3,23.65,1
3,2465,3,23.65,1
3,2547,3,23.65,1
3,2548,3,23.65,1
3,2555,3,23.65,1
3,2560,3,23.65,1
3,2578,3,23.65,1
3,2647,3,23.65,1
3,2653,3,23.65,1
3,2677,3,23.65,1
3,2754,3,23.65,1
3,2900,3,23.65,1
3,2911,3,23.65,1
3,2921,3,23.65,1
3,2967,3,23.65,1
3,3010,3,23.65,1
3,3053,3,23.65,1
3,3095,3,23.65,1
3,3097,3,23.65,1
3,3112,3,23.65,1
3,3199,3,23.65,1
3,3234,3,23.65,1
3,3236,3,23.65,1
3,3266,3,23.65,1
3,3487,3,23.65,1
3,3574,3,23.65,1
3,3595,3,23.65,1
3,3669,3,23.65,1
3,3673,3,23.65,1
3,3684,3,23.65,1
3,3703,3,23.65,1
3,3833,3,23.65,2
3,3859,3,23.65,1
3,3877,3,23.65,1
3,3928,3,23.65,1
3,3967,3,23.65,1
3,4048,3,23.65,1
3,4049,3,23.65,1
3,4089,3,23.65,1
3,4099,3,23.65,1
3,4121,3,23.65,1
3,4150,3,23.65,1
3,4186,3,23.65,1
3,4205,3,23.65,1
3,4211,3,23.65,1
3,4212,3,23.65,1
3,4271,3,23.65,1
3,4347,3,23.65,1
3,4383,3,23.65,1
3,4543,3,23.65,1
3,4582,3,23.65,1
3,4597,3,23.65,1
3,4604,3,23.65,1
3,4623,3,23.65,1
3,4730,3,23.65,1
3,4761,3,23.65,1
3,4789,3,23.65,1
3,4805,3,23.65,1
3,4810,3,23.65,1
3,4922,3,23.65,1
3,4927,3,23.65,1
3,4950,3,23.65,1
3,5008,3,23.65,1
3,5028,3,23.65,1
3,5193,3,23.65,1
3,5194,3,23.65,1
3,5264,3,23.65,1
3,5277,3,23.65,1
3,5334,3,23.65,1
3,5344,3,23.65,1
3,5452,3,23.65,1
3,5455,3,23.65,1
3,5505,3,23.65,1
3,5525,3,23.65,1
3,5609,3,23.65,1
3,5634,3,23.65,1
3,5637,3,23.65,1
3,5737,3,23.65,1
3,5806,3,23.65,2
3,5900,3,23.65,1
3,5976,3,23.65,1
3,6115,3,23.65,1
3,6124,3,23.65,1
3,6161,3,23.65,1
3,6258,3,23.65,1
3,6291,3,23.65,1
3,6373,3,23.65,1
3,6416,3,23.65,1
3,6532,3,23.65,1
3,6554,3,23.65,1
3,6668,3,23.65,1
3,6700,3,23.65,1
3,6777,3,23.65,1
3,6817,3,23.65,1
3,6919,3,23.65,1
3,6980,3,23.65,1
3,7050,3,23.65,1
3,7076,3,23.65,1
3,7097,3,23.65,1
3,7149,3,23.65,1
3,7166,3,23.65,1
3,7234,3,23.65,1
3,7251,3,23.65,1
3,7327,3,23.65,1
3,7356,3,23.65,1
3,7371,3,23.65,1
3,7379,3,23.65,1
3,7393,3,23.65,1
3,7415,3,23.65,1
3,7522,3,23.65,1
3,7528,3,23.65,1
3,7550,3,23.65,2
3,7573,3,23.65,1
3,7679,3,23.65,1
3,7721,3,23.65,1
3,7738,3,23.65,1
3,7788,3,23.65,1
3,7790,3,23.65,1
3,7799,3,23.65,1
3,7824,3,23.65,1
3,7861,3,23.65,1
3,7898,3,23.65,1
3,7909,3,23.65,1
3,8030,3,23.65,1
3,8078,3,23.65,1
3,8093,3,23.65,1
3,8096,3,23.65,1
3,8172,3,23.65,1
3,8194,3,23.65,1
3,8199,3,23.65,1
3,8281,3,23.65,1
3,8317,3,23.65,1
3,8374,3,23.65,1
3,8388,3,23.65,1
3,8409,3,23.65,1
3,8441,3,23.65,1
3,8475,3,23.65,1
3,8506,3,23.65,1
3,8569,3,23.65,1
3,8575,3,23.65,2
3,8626,3,23.65,1
3,8782,3,23.65,1
3,8860,3,23.65,1
3,8867,3,23.65,1
3,8936,3,23.65,1
3,9051,3,23.65,1
3,9054,3,23.65,1
3,9060,3,23.65,1
3,9083,3,23.65,1
3,9120,3,23.65,1
3,9207,3,23.65,1
3,9232,3,23.65,1
3,9287,3,23.65,1
3,9307,3,23.65,1
3,9360,3,23.65,1
3,9400,3,23.65,1
3,9429,3,23.65,1
3,9493,3,23.65,1
3,9516,3,23.65,1
3,9533,3,23.65,1
3,9558,3,23.65,1
3,9723,3,23.65,1
3,9889,3,23.65,1
3,9901,3,23.65,1
3,9925,3,23.65,1
3,9930,3,23.65,1
3,9940,3,23.65,1
3,9996,3,23.65,1
3,10007,3,23.65,1
3,10012,3,23.65,1
3,10052,3,23.65,1
3,10123,3,23.65,1
3,10132,3,23.65,1
3,10137,3,23.65,1
3,10146,3,23.65,1
3,10234,3,23.65,1
3,10285,3,23.65,1
3,10391,3,23.65,1
3,10424,3,23.65,1
3,10426,3,23.65,1
3,10448,3,23.65,1
3,10457,3,23.65,1
3,10585,3,23.65,1
3,10760,3,23.65,1
3,10794,3,23.65,1
3,10901,3,23.65,1
3,10928,3,23.65,1
3,11039,3,23.65,1
3,11061,3,23.65,1
3,11095,3,23.65,1
3,11119,3,23.65,1
3,11135,3,23.65,1
3,11154,3,23.65,1
3,11285,3,23.65,1
3,11296,3,23.65,1
3,11329,3,23.65,1
3,11330,3,23.65,1
3,11350,3,23.65,1
3,11429,3,23.65,1
3,11431,3,23.65,1
3,11447,3,23.65,1
3,11509,3,23.65,1
3,11514,3,23.65,1
3,11531,3,23.65,1
3,11594,3,23.65,1
3,11599,3,23.65,2
3,11614,3,23.65,1
3,11628,3,23.65,1
3,11733,3,23.65,1
3,11807,3,23.65,1
3,11834,3,23.65,1
3,11850,3,23.65,1
3,11884,3,23.65,1
3,11896,3,23.65,2
3,11960,3,23.65,1
3,11973,3,23.65,1
3,12026,3,23.65,1
3,12078,3,23.65,1
3,12112,3,23.65,1
3,12238,3,23.65,1
3,12298,3,23.65,1
3,12340,3,23.65,1
3,12395,3,23.65,1
3,12448,3,23.65,1
3,12498,3,23.65,1
3,12584,3,23.65,1
3,12614,3,23.65,1
3,12748,3,23.65,1
3,12808,3,23.65,1
3,12810,3,23.65,1
3,12812,3,23.65,1
3,12821,3,23.65,1
3,12828,3,23.65,1
3,12868,3,23.65,1
3,12938,3,23.65,1
3,12966,3,23.65,1
3,13052,3,23.65,1
3,13128,3,23.65,1
3,13245,3,23.65,1
3,13264,3,23.65,1
3,13301,3,23.65,1
3,13417,3,23.65,1
3,13444,3,23.65,1
3,13445,3,23.65,1
3,13478,3,23.65,1
3,13517,3,23.65,1
3,13570,3,23.65,1
3,13627,3,23.65,1
3,13664,3,23.65,1
3,13675,3,23.65,1
3,13694,3,23.65,1
3,13732,3,23.65,1
3,13767,3,23.65,1
3,13820,3,23.65,1
3,13883,3,23.65,1
3,13922,3,23.65,1
3,13933,3,23.65,1
3,14096,3,23.65,1
3,14105,3,23.65,1
3,14115,3,23.65,1
3,14180,3,23.65,1
3,14186,3,23.65,1
3,14190,3,23.65,1
3,14212,3,23.65,1
3,14218,3,23.65,1
3,14233,3,23.65,1
3,14238,3,23.65,1
3,14388,3,23.65,1
3,14431,3,23.65,1
3,14558,3,23.65,1
3,14621,3,23.65,1
3,14645,3,23.65,1
3,14702,3,23.65,2
3,14703,3,23.65,1
3,14763,3,23.65,1
3,14767,3,23.65,1
3,14773,3,23.65,1
3,14778,3,23.65,1
3,14779,3,23.65,1
3,14815,3,23.65,1
3,14858,3,23.65,1
3,14886,3,23.65,1
3,14916,3,23.65,1
3,15017,3,23.65,1
3,15045,3,23.65,1
3,15134,3,23.65,1
3,15175,3,23.65,1
3,15188,3,23.65,1
3,15205,3,23.65,1
3,15208,3,23.65,1
3,15214,3,23.65,1
3,15262,3,23.65,1
3,15303,3,23.65,1
3,15315,3,23.65,1
3,15322,3,23.65,1
3,15360,3,23.65,1
3,15370,3,23.65,1
3,15377,3,23.65,1
3,15406,3,23.65,1
3,15519,3,23.65,1
3,15520,3,23.65,1
3,15531,3,23.65,1
3,15547,3,23.65,1
3,15582,3,23.65,1
3,15678,3,23.65,1
3,15929,3,23.65,1
3,16016,3,23.65,1
3,16043,3,23.65,1
3,16048,3,23.65,1
3,16068,3,23.65,1
3,16106,3,23.65,1
3,16107,3,23.65,1
3,16127,3,23.65,1
3,16136,3,23.65,1
3,16146,3,23.65,1
3,16153,3,23.65,1
3,16165,3,23.65,1
3,16187,3,23.65,1
3,16436,3,23.65,1
3,16476,3,23.65,1
3,16497,3,23.65,1
3,16573,3,23.65,1
3,16599,3,23.65,1
3,16603,3,23.65,1
3,16773,3,23.65,1
3,16786,3,23.65,2
3,16805,3,23.65,1
3,16808,3,23.65,1
3,16893,3,23.65,1
3,16942,3,23.65,1
3,16985,3,23.65,1
3,17039,3,23.65,1
3,17049,3,23.65,1
3,17066,3,23.65,1
3,17102,3,23.65,1
3,17215,3,23.65,1
3,17250,3,23.65,1
3,17335,3,23.65,1
3,17417,3,23.65,1
3,17421,3,23.65,1
3,17520,3,23.65,1
3,17527,3,23.65,1
3,17529,3,23.65,1
3,17569,3,23.65,1
3,17593,3,23.65,1
3,17634,3,23.65,1
3,17811,3,23.65,1
3,17814,3,23.65,1
3,17836,3,23.65,1
3,17862,3,23.65,1
3,17865,3,23.65,1
3,17943,3,23.65,1
3,17980,3,23.65,1
3,18169,3,23.65,1
3,18178,3,23.65,1
3,18215,3,23.65,1
3,18247,3,23.65,1
3,18259,3,23.65,1
3,18342,3,23.65,1
3,18389,3,23.65,1
3,18482,3,23.65,1
3,18526,3,23.65,1
3,18531,3,23.65,1
3,18536,3,23.65,1
3,18590,3,23.65,1
3,18643,3,23.65,1
3,18689,3,23.65,1
3,18698,3,23.65,1
3,18708,3,23.65,1
3,18724,3,23.65,1
3,18797,3,23.65,1
3,18875,3,23.65,1
3,18891,3,23.65,1
3,18899,3,23.65,1
3,18907,3,23.65,1
3,18920,3,23.65,1
3,18954,3,23.65,1
3,19019,3,23.65,1
3,19145,3,23.65,1
3,19150,3,23.65,1
3,19156,3,23.65,1
3,19209,3,23.65,1
3,19243,3,23.65,1
3,19302,3,23.65,1
3,19319,3,23.65,1
3,19338,3,23.65,1
3,19343,3,23.65,1
3,19350,3,23.65,1
3,19405,3,23.65,1
3,19533,3,23.65,1
3,19609,3,23.65,1
3,19611,3,23.65,1
3,19622,3,23.65,1
3,19745,3,23.65,1
3,19849,3,23.65,1
3,19924,3,23.65,1
3,19953,3,23.65,1
3,19976,3,23.65,1
3,20023,3,23.65,1
3,20047,3,23.65,1
3,20112,3,23.65,1
3,20150,3,23.65,1
3,20182,3,23.65,1
3,20279,3,23.65,1
3,20314,3,23.65,1
3,20401,3,23.65,1
3,20405,3,23.65,1
3,20429,3,23.65,1
3,20463,3,23.65,1
3,20513,3,23.65,1
3,20514,3,23.65,2
3,20547,3,23.65,1
3,20602,3,23.65,1
3,20648,3,23.65,1
3,20693,3,23.65,1
3,20761,3,23.65,1
3,20797,3,23.65,1
3,20824,3,23.65,1
3,20885,3,23.65,1
3,21012,3,23.65,1
3,21022,3,23.65,1
3,21129,3,23.65,1
3,21167,3,23.65,1
3,21198,3,23.65,1
3,21225,3,23.65,1
3,21282,3,23.65,1
3,21308,3,23.65,1
4,17,2,16.25,1
4,201,2,16.25,1
4,242,2,16.25,1
4,249,3,12.25,1
4,314,2,16.25,1
4,334,1,20.25,1
4,380,2,16.25,1
4,392,3,12.25,1
4,421,1,20.25,1
4,428,1,20.25,1
4,440,2,16.25,1
4,464,2,16.25,1
4,478,2,16.25,1
4,499,3,12.25,1
4,529,2,16.25,1
4,578,2,16.25,1
4,594,1,20.25,1
4,621,2,16.25,1
4,629,2,16.25,1
4,635,1,20.25,1
4,642,2,16.25,1
4,651,2,16.25,1
4,664,2,16.25,1
4,704,2,16.25,1
4,751,1,20.25,1
4,759,1,20.25,1
4,782,1,20.25,1
4,800,1,20.25,2
4,812,3,12.25,1
4,831,1,20.25,1
4,859,2,16.25,1
4,922,2,16.25,1
4,932,2,16.25,1
